Energy[keV], HPGe
1159, 0.11480854377398114
1160, 0.1147468385231971
1161, 0.11468521447472345
1162, 0.11462367140677604
1163, 0.11456220909840518
1164, 0.11450082732949181
1165, 0.11443952588074363
1166, 0.11437830453369185
1167, 0.11431716307068722
1168, 0.11425610127489667
1169, 0.1141951189302996
1170, 0.11413421582168405
1171, 0.11407339173464383
1172, 0.11401264645557443
1173, 0.1139519797716693
1174, 0.11389139147091723
1175, 0.11383088134209803
1176, 0.11377044917477941
1177, 0.11371009475931358
1178, 0.11364981788683338
1179, 0.1135896183492496
1180, 0.1135294959392472
1181, 0.11346945045028158
1182, 0.11340948167657577
1183, 0.11334958941311701
1184, 0.11328977345565285
1185, 0.11323003360068884
1186, 0.11317036964548413
1187, 0.11311078138804914
1188, 0.11305126862714146
1189, 0.11299183116226358
1190, 0.11293246879365842
1191, 0.1128731813223073
1192, 0.1128139685499259
1193, 0.11275483027896176
1194, 0.1126957663125903
1195, 0.11263677645471254
1196, 0.11257786050995122
1197, 0.11251901828364812
1198, 0.11246024958186102
1199, 0.11240155421135999
1200, 0.11234293197962511
1201, 0.11228438269484298
1202, 0.11222590616590337
1203, 0.11216750220239728
1204, 0.11210917061461238
1205, 0.11205091121353135
1206, 0.11199272381082813
1207, 0.11193460821886529
1208, 0.11187656425069098
1209, 0.11181859172003575
1210, 0.11176069044131012
1211, 0.11170286022960135
1212, 0.11164510090067024
1213, 0.11158741227094891
1214, 0.11152979415753742
1215, 0.11147224637820138
1216, 0.11141476875136835
1217, 0.11135736109612583
1218, 0.11130002323221777
1219, 0.11124275498004235
1220, 0.11118555616064867
1221, 0.11112842659573463
1222, 0.11107136610764316
1223, 0.11101437451936061
1224, 0.11095745165451316
1225, 0.11090059733736432
1226, 0.1108438113928126
1227, 0.11078709364638842
1228, 0.11073044392425127
1229, 0.11067386205318762
1230, 0.11061734786060781
1231, 0.11056090117454344
1232, 0.11050452182364501
1233, 0.1104482096371788
1234, 0.11039196444502504
1235, 0.1103357860776743
1236, 0.11027967436622609
1237, 0.11022362914238504
1238, 0.11016765023845929
1239, 0.11011173748735749
1240, 0.11005589072258662
1241, 0.110000109778249
1242, 0.10994439448904005
1243, 0.1098887446902458
1244, 0.10983316021774044
1245, 0.10977764090798375
1246, 0.10972218659801845
1247, 0.10966679712546826
1248, 0.10961147232853514
1249, 0.10955621204599655
1250, 0.10950101611720375
1251, 0.1094458843820789
1252, 0.10939081668111271
1253, 0.10933581285536234
1254, 0.10928087274644842
1255, 0.1092259961965536
1256, 0.10917118304841932
1257, 0.109116433145344
1258, 0.10906174633118079
1259, 0.10900712245033453
1260, 0.10895256134776041
1261, 0.1088980628689612
1262, 0.10884362685998454
1263, 0.1087892531674216
1264, 0.10873494163840422
1265, 0.10868069212060275
1266, 0.10862650446222377
1267, 0.10857237851200802
1268, 0.10851831411922812
1269, 0.10846431113368628
1270, 0.10841036940571223
1271, 0.10835648878616091
1272, 0.10830266912641033
1273, 0.10824891027835974
1274, 0.1081952120944267
1275, 0.10814157442754553
1276, 0.10808799713116533
1277, 0.10803448005924729
1278, 0.10798102306626287
1279, 0.10792762600719175
1280, 0.10787428873751981
1281, 0.10782101111323653
1282, 0.10776779299083353
1283, 0.10771463422730226
1284, 0.10766153468013195
1285, 0.10760849420730725
1286, 0.10755551266730697
1287, 0.10750258991910125
1288, 0.10744972582214996
1289, 0.10739692023640067
1290, 0.10734417302228627
1291, 0.10729148404072372
1292, 0.10723885315311142
1293, 0.10718628022132738
1294, 0.10713376510772751
1295, 0.10708130767514326
1296, 0.10702890778688003
1297, 0.10697656530671537
1298, 0.10692428009889628
1299, 0.10687205202813804
1300, 0.10681988095962225
1301, 0.10676776675899445
1302, 0.10671570929236257
1303, 0.10666370842629509
1304, 0.10661176402781922
1305, 0.10655987596441849
1306, 0.10650804410403161
1307, 0.1064562683150503
1308, 0.10640454846631722
1309, 0.10635288442712461
1310, 0.10630127606721203
1311, 0.10624972325676482
1312, 0.10619822586641253
1313, 0.10614678376722628
1314, 0.10609539683071777
1315, 0.10604406492883714
1316, 0.10599278793397154
1317, 0.10594156571894295
1318, 0.10589039815700624
1319, 0.10583928512184847
1320, 0.1057882264875858
1321, 0.10573722212876278
1322, 0.1056862719203501
1323, 0.1056353757377429
1324, 0.1055845334567596
1325, 0.10553374495363929
1326, 0.10548301010504085
1327, 0.10543232878804079
1328, 0.10538170088013177
1329, 0.10533112625922071
1330, 0.10528060480362757
1331, 0.10523013639208337
1332, 0.10517972090372844
1333, 0.10512935821811087
1334, 0.10507904821518527
1335, 0.10502879077531053
1336, 0.10497858577924855
1337, 0.10492843310816258
1338, 0.10487833264361557
1339, 0.10482828426756861
1340, 0.10477828786237936
1341, 0.1047283433108004
1342, 0.10467845049597774
1343, 0.10462860930144925
1344, 0.10457881961114279
1345, 0.1045290813093753
1346, 0.10447939428085051
1347, 0.10442975841065802
1348, 0.10438017358427157
1349, 0.10433063968754702
1350, 0.1042811566067218
1351, 0.10423172422841254
1352, 0.10418234243961388
1353, 0.10413301112769721
1354, 0.10408373018040863
1355, 0.1040344994858681
1356, 0.10398531893256752
1357, 0.10393618840936913
1358, 0.10388710780550464
1359, 0.10383807701057349
1360, 0.10378909591454086
1361, 0.10374016440773697
1362, 0.10369128238085562
1363, 0.10364244972495198
1364, 0.1035936663314421
1365, 0.10354493209210106
1366, 0.10349624689906121
1367, 0.1034476106448115
1368, 0.10339902322219552
1369, 0.10335048452441037
1370, 0.10330199444500497
1371, 0.10325355287787935
1372, 0.10320515971728236
1373, 0.10315681485781107
1374, 0.10310851819440885
1375, 0.10306026962236442
1376, 0.1030120690373102
1377, 0.10296391633522113
1378, 0.1029158114124136
1379, 0.10286775416554339
1380, 0.10281974449160489
1381, 0.10277178228792963
1382, 0.10272386745218512
1383, 0.1026759998823733
1384, 0.10262817947682935
1385, 0.10258040613422029
1386, 0.10253267975354396
1387, 0.10248500023412746
1388, 0.10243736747562567
1389, 0.10238978137802075
1390, 0.10234224184162001
1391, 0.10229474876705517
1392, 0.10224730205528092
1393, 0.10219990160757353
1394, 0.1021525473255299
1395, 0.10210523911106635
1396, 0.10205797686641677
1397, 0.10201076049413196
1398, 0.10196358989707846
1399, 0.10191646497843712
1400, 0.10186938564170174
1401, 0.10182235179067771
1402, 0.1017753633294818
1403, 0.10172842016253984
1404, 0.10168152219458598
1405, 0.10163466933066143
1406, 0.10158786147611346
1407, 0.10154109853659396
1408, 0.10149438041805839
1409, 0.10144770702676471
1410, 0.10140107826927172
1411, 0.10135449405243899
1412, 0.10130795428342432
1413, 0.10126145886968349
1414, 0.1012150077189691
1415, 0.10116860073932897
1416, 0.10112223783910532
1417, 0.1010759189269337
1418, 0.10102964391174153
1419, 0.10098341270274737
1420, 0.10093722520945968
1421, 0.1008910813416756
1422, 0.10084498100947958
1423, 0.10079892412324312
1424, 0.10075291059362285
1425, 0.10070694033155989
1426, 0.1006610132482785
1427, 0.10061512925528521
1428, 0.10056928826436765
1429, 0.10052349018759332
1430, 0.10047773493730894
1431, 0.10043202242613887
1432, 0.10038635256698464
1433, 0.10034072527302315
1434, 0.10029514045770652
1435, 0.10024959803475983
1436, 0.10020409791818174
1437, 0.10015864002224183
1438, 0.10011322426148049
1439, 0.1000678505507076
1440, 0.10002251880500185
1441, 0.09997722893970913
1442, 0.09993198087044168
1443, 0.09988677451307781
1444, 0.09984160978375994
1445, 0.09979648659889365
1446, 0.0997514048751478
1447, 0.09970636452945206
1448, 0.09966136547899693
1449, 0.09961640764123228
1450, 0.09957149093386677
1451, 0.09952661527486617
1452, 0.09948178058245333
1453, 0.0994369867751064
1454, 0.09939223377155841
1455, 0.09934752149079584
1456, 0.0993028498520582
1457, 0.09925821877483666
1458, 0.09921362817887307
1459, 0.09916907798415947
1460, 0.09912456811093681
1461, 0.09908009847969385
1462, 0.09903566901116666
1463, 0.09899127962633751
1464, 0.09894693024643375
1465, 0.09890262079292726
1466, 0.09885835118753304
1467, 0.09881412135220885
1468, 0.09876993120915395
1469, 0.09872578068080838
1470, 0.09868166968985184
1471, 0.09863759815920296
1472, 0.0985935660120185
1473, 0.09854957317169205
1474, 0.09850561956185368
1475, 0.09846170510636877
1476, 0.09841782972933699
1477, 0.09837399335509187
1478, 0.09833019590819948
1479, 0.09828643731345782
1480, 0.09824271749589583
1481, 0.09819903638077246
1482, 0.09815539389357636
1483, 0.09811178996002423
1484, 0.09806822450606037
1485, 0.09802469745785594
1486, 0.09798120874180802
1487, 0.09793775828453853
1488, 0.09789434601289394
1489, 0.0978509718539437
1490, 0.0978076357349801
1491, 0.09776433758351724
1492, 0.09772107732728984
1493, 0.09767785489425294
1494, 0.09763467021258063
1495, 0.09759152321066585
1496, 0.09754841381711889
1497, 0.09750534196076688
1498, 0.09746230757065343
1499, 0.09741931057603687
1500, 0.09737635090639031
1501, 0.09733342849140059
1502, 0.09729054326096719
1503, 0.09724769514520192
1504, 0.09720488407442773
1505, 0.09716210997917839
1506, 0.09711937279019713
1507, 0.09707667243843648
1508, 0.0970340088550571
1509, 0.0969913819714269
1510, 0.09694879171912088
1511, 0.09690623802991975
1512, 0.09686372083580938
1513, 0.09682124006898034
1514, 0.09677879566182673
1515, 0.09673638754694557
1516, 0.09669401565713602
1517, 0.09665167992539903
1518, 0.09660938028493596
1519, 0.09656711666914822
1520, 0.09652488901163683
1521, 0.09648269724620079
1522, 0.09644054130683731
1523, 0.09639842112774062
1524, 0.09635633664330122
1525, 0.0963142877881053
1526, 0.09627227449693421
1527, 0.09623029670476314
1528, 0.09618835434676123
1529, 0.09614644735829028
1530, 0.09610457567490398
1531, 0.09606273923234782
1532, 0.09602093796655778
1533, 0.0959791718136599
1534, 0.09593744070996987
1535, 0.09589574459199154
1536, 0.09585408339641706
1537, 0.09581245706012588
1538, 0.09577086552018399
1539, 0.09572930871384316
1540, 0.0956877865785409
1541, 0.09564629905189878
1542, 0.09560484607172268
1543, 0.09556342757600153
1544, 0.09552204350290704
1545, 0.0954806937907926
1546, 0.09543937837819327
1547, 0.09539809720382433
1548, 0.09535685020658138
1549, 0.09531563732553927
1550, 0.09527445849995135
1551, 0.09523331366924917
1552, 0.09519220277304168
1553, 0.0951511257511147
1554, 0.09511008254342984
1555, 0.09506907309012459
1556, 0.09502809733151114
1557, 0.0949871552080759
1558, 0.09494624666047888
1559, 0.09490537162955315
1560, 0.09486453005630399
1561, 0.09482372188190881
1562, 0.09478294704771562
1563, 0.09474220549524337
1564, 0.09470149716618084
1565, 0.09466082200238596
1566, 0.09462017994588551
1567, 0.09457957093887422
1568, 0.09453899492371445
1569, 0.09449845184293547
1570, 0.09445794163923274
1571, 0.09441746425546749
1572, 0.09437701963466599
1573, 0.09433660772001926
1574, 0.09429622845488192
1575, 0.09425588178277218
1576, 0.09421556764737099
1577, 0.09417528599252158
1578, 0.09413503676222858
1579, 0.09409481990065771
1580, 0.09405463535213529
1581, 0.09401448306114765
1582, 0.09397436297234014
1583, 0.09393427503051685
1584, 0.09389421918064066
1585, 0.0938541953678313
1586, 0.09381420353736618
1587, 0.09377424363467887
1588, 0.09373431560535922
1589, 0.09369441939515229
1590, 0.09365455494995806
1591, 0.09361472221583092
1592, 0.09357492113897871
1593, 0.093535151665763
1594, 0.09349541374269779
1595, 0.09345570731644923
1596, 0.09341603233383497
1597, 0.09337638874182405
1598, 0.09333677648753588
1599, 0.09329719551823992
1600, 0.09325764578135494
1601, 0.09321812722444905
1602, 0.09317863979523847
1603, 0.09313918344158738
1604, 0.09309975811150747
1605, 0.09306036375315747
1606, 0.09302100031484214
1607, 0.09298166774501215
1608, 0.09294236599226371
1609, 0.09290309500533758
1610, 0.0928638547331192
1611, 0.09282464512463745
1612, 0.09278546612906474
1613, 0.09274631769571619
1614, 0.09270719977404933
1615, 0.09266811231366343
1616, 0.09262905526429907
1617, 0.09259002857583763
1618, 0.09255103219830094
1619, 0.09251206608185042
1620, 0.09247313017678715
1621, 0.0924342244335509
1622, 0.09239534880271977
1623, 0.09235650323500981
1624, 0.09231768768127468
1625, 0.09227890209250458
1626, 0.09224014641982649
1627, 0.09220142061450326
1628, 0.09216272462793326
1629, 0.09212405841164992
1630, 0.09208542191732119
1631, 0.09204681509674922
1632, 0.09200823790186963
1633, 0.09196969028475133
1634, 0.091931172197596
1635, 0.09189268359273742
1636, 0.09185422442264146
1637, 0.09181579463990477
1638, 0.09177739419725536
1639, 0.09173902304755165
1640, 0.09170068114378187
1641, 0.09166236843906364
1642, 0.09162408488664403
1643, 0.09158583043989842
1644, 0.09154760505233055
1645, 0.09150940867757186
1646, 0.09147124126938112
1647, 0.09143310278164399
1648, 0.09139499316837238
1649, 0.09135691238370441
1650, 0.09131886038190364
1651, 0.09128083711735878
1652, 0.09124284254458324
1653, 0.09120487661821469
1654, 0.09116693929301461
1655, 0.091129030523868
1656, 0.09109115026578271
1657, 0.09105329847388913
1658, 0.09101547510344005
1659, 0.09097768010980972
1660, 0.0909399134484938
1661, 0.09090217507510878
1662, 0.09086446494539176
1663, 0.09082678301519975
1664, 0.09078912924050962
1665, 0.09075150357741704
1666, 0.09071390598213712
1667, 0.09067633641100303
1668, 0.09063879482046605
1669, 0.09060128116709497
1670, 0.09056379540757593
1671, 0.09052633749871186
1672, 0.09048890739742209
1673, 0.09045150506074207
1674, 0.09041413044582258
1675, 0.09037678350993003
1676, 0.0903394642104455
1677, 0.09030217250486434
1678, 0.09026490835079627
1679, 0.0902276717059644
1680, 0.09019046252820538
1681, 0.09015328077546847
1682, 0.09011612640581584
1683, 0.09007899937742136
1684, 0.09004189964857105
1685, 0.09000482717766191
1686, 0.08996778192320212
1687, 0.08993076384381074
1688, 0.08989377289821655
1689, 0.0898568090452587
1690, 0.08981987224388552
1691, 0.08978296245315452
1692, 0.08974607963223205
1693, 0.08970922374039283
1694, 0.08967239473701957
1695, 0.08963559258160275
1696, 0.08959881723373994
1697, 0.08956206865313573
1698, 0.08952534679960142
1699, 0.08948865163305428
1700, 0.08945198311351785
1701, 0.08941534120112049
1702, 0.08937872585609624
1703, 0.08934213703878403
1704, 0.08930557470962674
1705, 0.08926903882917159
1706, 0.08923252935806951
1707, 0.08919604625707489
1708, 0.08915958948704515
1709, 0.0891231590089402
1710, 0.0890867547838225
1711, 0.08905037677285645
1712, 0.08901402493730812
1713, 0.08897769923854498
1714, 0.08894139963803524
1715, 0.08890512609734813
1716, 0.08886887857815269
1717, 0.08883265704221842
1718, 0.0887964614514142
1719, 0.08876029176770822
1720, 0.08872414795316758
1721, 0.08868802996995828
1722, 0.08865193778034444
1723, 0.08861587134668814
1724, 0.08857983063144909
1725, 0.08854381559718458
1726, 0.08850782620654848
1727, 0.08847186242229177
1728, 0.08843592420726161
1729, 0.08840001152440105
1730, 0.08836412433674914
1731, 0.08832826260744003
1732, 0.08829242629970331
1733, 0.08825661537686291
1734, 0.0882208298023377
1735, 0.0881850695396402
1736, 0.08814933455237711
1737, 0.08811362480424845
1738, 0.08807794025904742
1739, 0.08804228088066032
1740, 0.088006646633066
1741, 0.08797103748033547
1742, 0.08793545338663157
1743, 0.08789989431620918
1744, 0.08786436023341428
1745, 0.08782885110268396
1746, 0.08779336688854619
1747, 0.08775790755561938
1748, 0.08772247306861178
1749, 0.08768706339232198
1750, 0.08765167849163792
1751, 0.08761631833153674
1752, 0.08758098287708468
1753, 0.08754567209343665
1754, 0.08751038594583599
1755, 0.08747512439961388
1756, 0.08743988742018972
1757, 0.08740467497307022
1758, 0.08736948702384921
1759, 0.08733432353820776
1760, 0.0872991844819133
1761, 0.08726406982081987
1762, 0.08722897952086756
1763, 0.08719391354808209
1764, 0.08715887186857493
1765, 0.08712385444854281
1766, 0.08708886125426724
1767, 0.08705389225211455
1768, 0.08701894740853548
1769, 0.08698402669006494
1770, 0.08694913006332156
1771, 0.0869142574950078
1772, 0.0868794089519091
1773, 0.08684458440089429
1774, 0.08680978380891478
1775, 0.08677500714300451
1776, 0.08674025437027964
1777, 0.08670552545793841
1778, 0.08667082037326056
1779, 0.0866361390836076
1780, 0.08660148155642163
1781, 0.08656684775922628
1782, 0.08653223765962542
1783, 0.0864976512253035
1784, 0.08646308842402475
1785, 0.08642854922363388
1786, 0.08639403359205447
1787, 0.08635954149728997
1788, 0.08632507290742272
1789, 0.08629062779061385
1790, 0.08625620611510298
1791, 0.08622180784920833
1792, 0.0861874329613259
1793, 0.08615308141992956
1794, 0.0861187531935708
1795, 0.08608444825087841
1796, 0.08605016656055818
1797, 0.08601590809139255
1798, 0.085981672812241
1799, 0.08594746069203864
1800, 0.08591327169979723
1801, 0.08587910580460403
1802, 0.08584496297562191
1803, 0.08581084318208923
1804, 0.08577674639331928
1805, 0.08574267257869995
1806, 0.08570862170769428
1807, 0.08567459374983928
1808, 0.0856405886747463
1809, 0.08560660645210018
1810, 0.08557264705165993
1811, 0.08553871044325755
1812, 0.08550479659679838
1813, 0.08547090548226088
1814, 0.08543703706969583
1815, 0.0854031913292267
1816, 0.08536936823104914
1817, 0.08533556774543079
1818, 0.08530178984271125
1819, 0.08526803449330139
1820, 0.08523430166768353
1821, 0.08520059133641097
1822, 0.08516690347010814
1823, 0.08513323803946973
1824, 0.08509959501526118
1825, 0.08506597436831785
1826, 0.08503237606954518
1827, 0.08499880008991836
1828, 0.08496524640048198
1829, 0.08493171497234991
1830, 0.08489820577670532
1831, 0.08486471878480002
1832, 0.08483125396795452
1833, 0.08479781129755753
1834, 0.08476439074506639
1835, 0.08473099228200603
1836, 0.08469761587996935
1837, 0.08466426151061668
1838, 0.08463092914567553
1839, 0.08459761875694094
1840, 0.08456433031627449
1841, 0.08453106379560454
1842, 0.08449781916692602
1843, 0.08446459640230014
1844, 0.08443139547385395
1845, 0.08439821635378056
1846, 0.08436505901433858
1847, 0.08433192342785215
1848, 0.08429880956671057
1849, 0.08426571740336823
1850, 0.08423264691034421
1851, 0.08419959806022237
1852, 0.08416657082565066
1853, 0.08413356517934162
1854, 0.0841005810940716
1855, 0.08406761854268063
1856, 0.08403467749807267
1857, 0.08400175793321443
1858, 0.08396885982113671
1859, 0.08393598313493258
1860, 0.08390312784775815
1861, 0.08387029393283207
1862, 0.08383748136343563
1863, 0.08380469011291208
1864, 0.08377192015466667
1865, 0.08373917146216653
1866, 0.08370644400894045
1867, 0.08367373776857874
1868, 0.08364105271473254
1869, 0.08360838882111446
1870, 0.08357574606149787
1871, 0.08354312440971653
1872, 0.08351052383966516
1873, 0.0834779443252982
1874, 0.08344538584063066
1875, 0.083412848359737
1876, 0.08338033185675198
1877, 0.08334783630586928
1878, 0.08331536168134218
1879, 0.0832829079574834
1880, 0.0832504751086641
1881, 0.08321806310931462
1882, 0.08318567193392377
1883, 0.08315330155703878
1884, 0.0831209519532651
1885, 0.0830886230972663
1886, 0.08305631496376398
1887, 0.08302402752753699
1888, 0.08299176076342213
1889, 0.08295951464631332
1890, 0.08292728915116165
1891, 0.0828950842529754
1892, 0.08286289992681942
1893, 0.08283073614781533
1894, 0.0827985928911411
1895, 0.08276647013203106
1896, 0.08273436784577562
1897, 0.08270228600772106
1898, 0.08267022459326956
1899, 0.08263818357787882
1900, 0.08260616293706197
1901, 0.08257416264638733
1902, 0.08254218268147812
1903, 0.08251022301801292
1904, 0.08247828363172466
1905, 0.08244636449840101
1906, 0.08241446559388399
1907, 0.08238258689406983
1908, 0.08235072837490878
1909, 0.08231889001240492
1910, 0.08228707178261645
1911, 0.08225527366165465
1912, 0.08222349562568451
1913, 0.08219173765092401
1914, 0.08215999971364436
1915, 0.08212828179016977
1916, 0.08209658385687686
1917, 0.08206490589019522
1918, 0.08203324786660662
1919, 0.08200160976264509
1920, 0.08196999155489683
1921, 0.08193839321999996
1922, 0.08190681473464441
1923, 0.08187525607557168
1924, 0.0818437172195748
1925, 0.08181219814349802
1926, 0.08178069882423675
1927, 0.08174921923873743
1928, 0.08171775936399736
1929, 0.0816863191770644
1930, 0.08165489865503711
1931, 0.08162349777506432
1932, 0.08159211651434511
1933, 0.0815607548501285
1934, 0.08152941275971355
1935, 0.08149809022044904
1936, 0.08146678720973358
1937, 0.08143550370501476
1938, 0.08140423968378979
1939, 0.08137299512360516
1940, 0.08134177000205604
1941, 0.0813105642967868
1942, 0.08127937798549001
1943, 0.08124821104590749
1944, 0.0812170634558288
1945, 0.0811859351930923
1946, 0.08115482623558415
1947, 0.08112373656123863
1948, 0.08109266614803773
1949, 0.08106161497401138
1950, 0.0810305830172366
1951, 0.08099957025583832
1952, 0.08096857666798835
1953, 0.08093760223190576
1954, 0.08090664692585661
1955, 0.08087571072815364
1956, 0.0808447936171565
1957, 0.08081389557127111
1958, 0.08078301656895018
1959, 0.0807521565886922
1960, 0.08072131560904226
1961, 0.08069049360859104
1962, 0.0806596905659753
1963, 0.08062890645987741
1964, 0.08059814126902543
1965, 0.08056739497219267
1966, 0.0805366675481978
1967, 0.08050595897590496
1968, 0.08047526923422257
1969, 0.08044459830210486
1970, 0.08041394615855009
1971, 0.08038331278260154
1972, 0.0803526981533469
1973, 0.08032210224991802
1974, 0.08029152505149119
1975, 0.08026096653728682
1976, 0.08023042668656903
1977, 0.080199905478646
1978, 0.08016940289286952
1979, 0.08013891890863489
1980, 0.08010845350538093
1981, 0.08007800666258966
1982, 0.08004757835978649
1983, 0.0800171685765397
1984, 0.07998677729246038
1985, 0.07995640448720265
1986, 0.07992605014046315
1987, 0.07989571423198129
1988, 0.07986539674153838
1989, 0.07983509764895858
1990, 0.07980481693410778
1991, 0.07977455457689422
1992, 0.07974431055726776
1993, 0.07971408485522036
1994, 0.07968387745078524
1995, 0.0796536883240376
1996, 0.07962351745509368
1997, 0.07959336482411127
1998, 0.07956323041128913
1999, 0.07953311419686715
2000, 0.07950301616112611
